ZIPCODE,CITY,STATE,LINEHAUL
97857,Lostine,OR,9101.26
89403,Dayton,NV,8346.46
89510,Reno,NV,8346.46
92082,Valley Center,CA,9116.06
90263,Malibu,CA,9116.06
93545,Lone Pine,CA,9116.06
93021,Moorpark,CA,9123.46
93250,Mc Farland,CA,9123.46
83832,Genesee,ID,9123.46
89511,Reno,NV,8353.86
92061,Pauma Valley,CA,9123.46
93066,Somis,CA,9123.46
93206,Buttonwillow,CA,9123.46
97810,Adams,OR,9123.46
93280,Wasco,CA,9123.46
99114,Colville,WA,9123.46
89521,Reno,NV,8361.26
93012,Camarillo,CA,9130.86
93205,Bodfish,CA,9130.86
83853,Porthill,ID,9130.86
89508,Reno,NV,8361.26
93010,Camarillo,CA,9130.86
97835,Helix,OR,9138.26
99129,Fruitland,WA,9138.26
99153,Metaline Falls,WA,9138.26
89447,Yerington,NV,8368.66
89705,Carson City,NV,8368.66
93215,Delano,CA,9145.66
93252,Maricopa,CA,9145.66
97813,Athena,OR,9145.66
97828,Enterprise,OR,9145.66
99103,Almira,WA,9145.66
99341,Lind,WA,9145.66
99125,Endicott,WA,9145.66
99137,Hunters,WA,9145.66
97868,Pilot Rock,OR,9145.66
93268,Taft,CA,9153.06
99141,Kettle Falls,WA,9153.06
97886,Weston,OR,9153.06
93036,Oxnard,CA,9160.46
93224,Fellows,CA,9160.46
93251,Mc Kittrick,CA,9160.46
97846,Joseph,OR,9160.46
89704,Washoe Valley,NV,8390.86
93030,Oxnard,CA,9167.86
93526,Independence,CA,9167.86
89451,Incline Village,NV,8390.86
93033,Oxnard,CA,9167.86
93219,Earlimart,CA,9167.86
97826,Echo,OR,9167.86
97862,Milton Freewater,OR,9167.86
99133,Grand Coulee,WA,9167.86
99135,Hartline,WA,9167.86
93003,Ventura,CA,9175.26
97848,Kimberly,OR,9175.26
97875,Stanfield,OR,9175.26
99371,Washtucna,WA,9175.26
93035,Oxnard,CA,9175.26
93270,Terra Bella,CA,9175.26
99123,Electric City,WA,9175.26
93004,Ventura,CA,9182.66
93287,Woody,CA,9182.66
99116,Coulee Dam,WA,9182.66
93001,Ventura,CA,9182.66
93041,Port Hueneme,CA,9182.66
93249,Lost Hills,CA,9182.66
99143,Lacrosse,WA,9182.66
93256,Pixley,CA,9190.06
96105,Chilcoot,CA,9190.06
89706,Carson City,NV,8413.06
89701,Carson City,NV,8413.06
99126,Evans,WA,9190.06
99159,Odessa,WA,9190.06
97838,Hermiston,OR,9190.06
99131,Gifford,WA,9197.46
99324,College Place,WA,9197.46
89703,Carson City,NV,8420.46
89430,Smith,NV,8420.46
99136,HAY,WA,9197.46
99138,Inchelium,WA,9197.46
99167,Rice,WA,9204.86
93272,Tipton,CA,9204.86
96161,Truckee,CA,9204.86
99115,Coulee City,WA,9204.86
99362,Walla Walla,WA,9204.86
89415,Hawthorne,NV,8427.86
89444,Wellington,NV,8435.26
93226,Glennville,CA,9212.26
96104,Cedarville,CA,9212.26
97750,Mitchell,OR,9212.26
93022,Oak View,CA,9212.26
97864,Monument,OR,9212.26
97874,Spray,OR,9212.26
97882,Umatilla,OR,9212.26
93254,New Cuyama,CA,9227.06
93267,Strathmore,CA,9227.06
98857,Warden,WA,9227.06
96118,Loyalton,CA,9227.06
99160,Orient,WA,9227.06
99326,Connell,WA,9227.06
93257,Porterville,CA,9227.06
96129,Beckwourth,CA,9227.06
93023,Ojai,CA,9227.06
93260,Posey,CA,9227.06
96109,Doyle,CA,9227.06
98837,Moses Lake,WA,9227.06
93013,Carpinteria,CA,9234.46
96146,Olympic Valley,CA,9234.46
97818,Boardman,OR,9234.46
97844,Irrigon,OR,9234.46
89460,Gardnerville,NV,8464.86
93274,Tulare,CA,9249.26
99329,Dixie,WA,9249.26
93212,Corcoran,CA,9249.26
96122,Portola,CA,9249.26
99105,Benge,WA,9249.26
89413,Glenbrook,NV,8464.86
89423,Minden,NV,8464.86
89410,Gardnerville,NV,8479.66
93207,California Hot Springs,CA,9256.66
93265,Springville,CA,9256.66
93513,Big Pine,CA,9256.66
98832,Marlin,WA,9256.66
97842,Imnaha,OR,9256.66
99343,Mesa,WA,9256.66
99344,Othello,WA,9256.66
93109,Santa Barbara,CA,9264.06
96115,Lake City,CA,9264.06
99360,Touchet,WA,9264.06
93103,Santa Barbara,CA,9264.06
99140,Keller,WA,9264.06
99157,Northport,WA,9264.06
93108,Santa Barbara,CA,9271.46
96126,Sierraville,CA,9271.46
99348,Prescott,WA,9271.46
93101,Santa Barbara,CA,9278.86
93110,Santa Barbara,CA,9278.86
96103,Blairsden Graeagle,CA,9278.86
97712,Brothers,OR,9278.86
99361,Waitsburg,WA,9278.86
93111,Santa Barbara,CA,9278.86
93291,Visalia,CA,9278.86
99330,Eltopia,WA,9278.86
93223,Farmersville,CA,9286.26
93239,Kettleman City,CA,9286.26
93292,Visalia,CA,9286.26
96150,South Lake Tahoe,CA,9286.26
93105,Santa Barbara,CA,9293.66
93247,Lindsay,CA,9293.66
93277,Visalia,CA,9293.66
96121,Milford,CA,9293.66
97839,Lexington,OR,9301.06
98813,Bridgeport,WA,9301.06
98823,Ephrata,WA,9301.06
99166,Republic,WA,9301.06
93221,Exeter,CA,9301.06
96124,Calpine,CA,9301.06
99337,Kennewick,WA,9301.06
93235,Ivanhoe,CA,9301.06
93514,Bishop,CA,9301.06
99338,Kennewick,WA,9301.06
93117,Goleta,CA,9308.46
98830,Mansfield,WA,9308.46
98851,Soap Lake,WA,9308.46
99328,Dayton,WA,9308.46
99336,Kennewick,WA,9308.46
96120,Markleeville,CA,9315.86
93230,Hanford,CA,9315.86
99121,Danville,WA,9315.86
99301,Pasco,WA,9315.86
97830,Fossil,OR,9315.86
99352,Richland,WA,9315.86
93615,Cutler,CA,9323.26
97843,Ione,OR,9323.26
93461,Shandon,CA,9323.26
93631,Kingsburg,CA,9323.26
93647,Orosi,CA,9323.26
93202,Armona,CA,9330.66
97836,Heppner,OR,9330.66
99323,Burbank,WA,9330.66
93204,Avenal,CA,9330.66
93286,Woodlake,CA,9330.66
96114,Janesville,CA,9330.66
98812,Brewster,WA,9330.66
99353,West Richland,WA,9330.66
99357,Royal City,WA,9330.66
93244,Lemon Cove,CA,9338.06
98858,Waterville,WA,9338.06
97812,Arlington,OR,9338.06
99320,Benton City,WA,9338.06
93234,Huron,CA,9338.06
93618,Dinuba,CA,9338.06
93662,Selma,CA,9338.06
93245,Lemoore,CA,9345.46
95735,Twin Bridges,CA,9345.46
96125,Sierra City,CA,9345.46
96133,Topaz,CA,9345.46
98848,Quincy,WA,9345.46
93242,Laton,CA,9345.46
98841,Omak,WA,9345.46
93646,Orange Cove,CA,9360.26
95971,Quincy,CA,9360.26
96107,Coleville,CA,9360.26
98859,Wauconda,WA,9360.26
99118,Curlew,WA,9360.26
98846,Pateros,WA,9360.26
99354,Richland,WA,9360.26
93625,Fowler,CA,9367.66
98840,Okanogan,WA,9367.66
93609,Caruthers,CA,9375.06
96130,Susanville,CA,9375.06
98843,Orondo,WA,9375.06
93266,Stratford,CA,9375.06
93271,Three Rivers,CA,9375.06
93657,Sanger,CA,9375.06
95959,Nevada City,CA,9375.06
99150,Malo,WA,9375.06
93616,Del Rey,CA,9382.46
93648,Parlier,CA,9382.46
95713,Colfax,CA,9382.46
99356,Roosevelt,WA,9382.46
98849,Riverside,WA,9382.46
93654,Reedley,CA,9389.86
93675,Squaw Valley,CA,9389.86
95720,Kyburz,CA,9389.86
95949,Grass Valley,CA,9389.86
97637,Plush,OR,9389.86
93725,Fresno,CA,9389.86
96128,Standish,CA,9389.86
93446,Paso Robles,CA,9389.86
93702,Fresno,CA,9389.86
93727,Fresno,CA,9389.86
99321,Beverly,WA,9389.86
99350,Prosser,WA,9389.86
93656,Riverdale,CA,9397.26
93701,Fresno,CA,9397.26
93706,Fresno,CA,9397.26
93721,Fresno,CA,9397.26
95703,Applegate,CA,9397.26
95945,Grass Valley,CA,9397.26
96117,Litchfield,CA,9397.26
98816,Chelan,WA,9397.26
98834,Methow,WA,9397.26
93728,Fresno,CA,9397.26
93652,Raisin City,CA,9397.26
93737,Fresno,CA,9397.26
95722,Meadow Vista,CA,9397.26
93210,Coalinga,CA,9397.26
93603,Badger,CA,9397.26
93703,Fresno,CA,9397.26
93705,Fresno,CA,9397.26
97751,Paulina,OR,9397.26
93611,Clovis,CA,9397.26
95975,Rough and Ready,CA,9397.26
93612,Clovis,CA,9404.66
93726,Fresno,CA,9404.66
95934,Crescent Mills,CA,9404.66
97861,Mikkalo,OR,9404.66
93465,Templeton,CA,9404.66
93704,Fresno,CA,9404.66
93722,Fresno,CA,9404.66
95946,Penn Valley,CA,9404.66
97638,Silver Lake,OR,9404.66
98930,Grandview,WA,9404.66
99349,Mattawa,WA,9404.66
93451,San Miguel,CA,9412.06
93621,Dunlap,CA,9412.06
93641,Miramonte,CA,9412.06
93723,Fresno,CA,9412.06
93730,Fresno,CA,9412.06
97701,Bend,OR,9412.06
97702,Bend,OR,9412.06
93427,Buellton,CA,9412.06
95910,Alleghany,CA,9412.06
95960,North San Juan,CA,9412.06
98831,Manson,WA,9412.06
98850,Rock Island,WA,9412.06
93650,Fresno,CA,9426.86
97703,Bend,OR,9426.86
95602,Auburn,CA,9426.86
95603,Auburn,CA,9426.86
95947,Greenville,CA,9426.86
95983,Taylorsville,CA,9426.86
96136,Wendel,CA,9426.86
93463,Solvang,CA,9426.86
97754,Prineville,OR,9426.86
98828,Malaga,WA,9426.86
98855,Tonasket,WA,9426.86
98935,Mabton,WA,9426.86
93422,Atascadero,CA,9434.26
93710,Fresno,CA,9434.26
93711,Fresno,CA,9434.26
95658,Newcastle,CA,9434.26
95977,Smartsville,CA,9434.26
98814,Carlton,WA,9434.26
93720,Fresno,CA,9434.26
98845,Palisades,WA,9434.26
98944,Sunnyside,WA,9434.26
93432,Creston,CA,9441.66
93630,Kerman,CA,9441.66
95726,Pollock Pines,CA,9441.66
93460,Santa Ynez,CA,9441.66
93546,Mammoth Lakes,CA,9441.66
93608,Cantua Creek,CA,9441.66
93619,Clovis,CA,9441.66
95614,Cool,CA,9441.66
96137,Westwood,CA,9441.66
97630,Lakeview,OR,9441.66
97636,Paisley,OR,9441.66
97640,Summer Lake,OR,9441.66
97753,Powell Butte,OR,9441.66
98802,East Wenatchee,WA,9449.06
98938,Outlook,WA,9449.06
95663,Penryn,CA,9449.06
95677,Rocklin,CA,9449.06
99322,Bickleton,WA,9449.06
93426,Bradley,CA,9449.06
93660,San Joaquin,CA,9449.06
95650,Loomis,CA,9449.06
95664,Pilot Hill,CA,9449.06
95765,Rocklin,CA,9449.06
98801,Wenatchee,WA,9449.06
95923,Canyon Dam,CA,9463.86
93436,Lompoc,CA,9463.86
93651,Prather,CA,9463.86
95918,Browns Valley,CA,9463.86
98926,Ellensburg,WA,9463.86
93453,Santa Margarita,CA,9471.26
95709,Camino,CA,9471.26
98932,Granger,WA,9471.26
93636,Madera,CA,9471.26
93638,Madera,CA,9471.26
95635,Greenwood,CA,9471.26
95678,Roseville,CA,9471.26
97756,Redmond,OR,9471.26
97823,Condon,OR,9471.26
98856,Twisp,WA,9471.26
93517,Bridgeport,CA,9478.66
93668,Tranquillity,CA,9478.66
95661,Roseville,CA,9478.66
95631,Foresthill,CA,9478.66
97707,Bend,OR,9478.66
93626,Friant,CA,9478.66
93637,Madera,CA,9478.66
95746,Granite Bay,CA,9478.66
93602,Auberry,CA,9486.06
95747,Roseville,CA,9486.06
97065,Wasco,OR,9486.06
93437,Lompoc,CA,9486.06
95634,Georgetown,CA,9486.06
96020,Chester,CA,9486.06
97759,Sisters,OR,9486.06
93401,San Luis Obispo,CA,9486.06
93628,Hume,CA,9486.06
95648,Lincoln,CA,9486.06
95662,Orangevale,CA,9486.06
95667,Placerville,CA,9486.06
95843,Antelope,CA,9486.06
97760,Terrebonne,OR,9486.06
98844,Oroville,WA,9486.06
98946,Thorp,WA,9486.06
98953,Zillah,WA,9486.06
93405,San Luis Obispo,CA,9486.06
93407,San Luis Obispo,CA,9486.06
93428,Cambria,CA,9486.06
93529,June Lake,CA,9486.06
95610,Citrus Heights,CA,9486.06
95621,Citrus Heights,CA,9486.06
95628,Fair Oaks,CA,9486.06
95636,Grizzly Flats,CA,9486.06
95660,North Highlands,CA,9486.06
95684,Somerset,CA,9486.06
98613,Centerville,WA,9486.06
98815,Cashmere,WA,9486.06
98948,Toppenish,WA,9486.06
93410,San Luis Obispo,CA,9493.46
93442,Morro Bay,CA,9493.46
95666,Pioneer,CA,9493.46
95901,Marysville,CA,9493.46
97635,New Pine Creek,OR,9493.46
93450,San Ardo,CA,9493.46
93645,O Neals,CA,9493.46
95608,Carmichael,CA,9493.46
95619,Diamond Springs,CA,9493.46
95626,Elverta,CA,9493.46
95673,Rio Linda,CA,9493.46
97739,La Pine,OR,9493.46
98620,Goldendale,WA,9493.46
98827,Loomis,WA,9493.46
98862,Winthrop,WA,9493.46
93430,Cayucos,CA,9493.46
93667,Tollhouse,CA,9493.46
95630,Folsom,CA,9493.46
95842,Sacramento,CA,9493.46
95962,Oregon House,CA,9493.46
95623,El Dorado,CA,9500.86
95652,McClellan,CA,9500.86
93640,Mendota,CA,9500.86
95689,Volcano,CA,9500.86
95841,Sacramento,CA,9500.86
95914,Bangor,CA,9500.86
95670,Rancho Cordova,CA,9508.26
95762,El Dorado Hills,CA,9508.26
95821,Sacramento,CA,9508.26
95993,Yuba City,CA,9508.26
97039,Moro,OR,9508.26
95665,Pine Grove,CA,9508.26
96123,Ravendale,CA,9508.26
98847,Peshastin,WA,9508.26
93452,San Simeon,CA,9508.26
95742,Rancho Cordova,CA,9508.26
95838,Sacramento,CA,9508.26
95935,Dobbins,CA,9508.26
95991,Yuba City,CA,9508.26
97058,The Dalles,OR,9508.26
97752,Post,OR,9508.26
98822,Entiat,WA,9508.26
98951,Wapato,WA,9508.26
93455,Santa Maria,CA,9515.66
93610,Chowchilla,CA,9515.66
93614,Coarsegold,CA,9515.66
95668,Pleasant Grove,CA,9515.66
95672,Rescue,CA,9515.66
95815,Sacramento,CA,9515.66
95825,Sacramento,CA,9515.66
95972,Rackerby,CA,9515.66
93458,Santa Maria,CA,9515.66
95655,Mather,CA,9515.66
97741,Madras,OR,9515.66
95681,Sheridan,CA,9530.46
95814,Sacramento,CA,9530.46
95826,Sacramento,CA,9530.46
95827,Sacramento,CA,9530.46
95864,Sacramento,CA,9530.46
98826,Leavenworth,WA,9530.46
93454,Santa Maria,CA,9530.46
93664,Shaver Lake,CA,9530.46
95816,Sacramento,CA,9530.46
95834,Sacramento,CA,9530.46
95835,Sacramento,CA,9530.46
95982,Sutter,CA,9530.46
97734,Culver,OR,9530.46
93622,Firebaugh,CA,9537.86
95255,West Point,CA,9537.86
95629,Fiddletown,CA,9537.86
95633,Garden Valley,CA,9537.86
95682,Shingle Springs,CA,9537.86
95817,Sacramento,CA,9537.86
96132,Termo,CA,9537.86
98933,Harrah,WA,9537.86
95257,Wilseyville,CA,9537.86
95692,Wheatland,CA,9537.86
95811,Sacramento,CA,9537.86
95818,Sacramento,CA,9537.86
95819,Sacramento,CA,9537.86
95830,Sacramento,CA,9537.86
98903,Yakima,WA,9537.86
93653,Raymond,CA,9537.86
95691,West Sacramento,CA,9537.86
95820,Sacramento,CA,9537.86
95833,Sacramento,CA,9537.86
95836,Sacramento,CA,9537.86
95919,Brownsville,CA,9537.86
95953,Live Oak,CA,9537.86
98922,Cle Elum,WA,9537.86
95651,Lotus,CA,9545.26
95683,Sloughhouse,CA,9545.26
95824,Sacramento,CA,9545.26
95829,Sacramento,CA,9545.26
95925,Challenge,CA,9545.26
96071,Old Station,CA,9545.26
97029,Grass Valley,OR,9545.26
97730,Camp Sherman,OR,9545.26
98833,Mazama,WA,9545.26
98902,Yakima,WA,9545.26
93644,Oakhurst,CA,9545.26
95605,West Sacramento,CA,9545.26
93434,Guadalupe,CA,9552.66
93444,Nipomo,CA,9552.66
95822,Sacramento,CA,9552.66
97021,Dufur,OR,9552.66
95669,Plymouth,CA,9552.66
95941,Forbestown,CA,9552.66
95957,Meridian,CA,9552.66
96112,Fort Bidwell,CA,9552.66
97737,Gilchrist,OR,9552.66
98908,Yakima,WA,9552.66
93669,Wishon,CA,9567.46
93930,King City,CA,9567.46
95333,Le Grand,CA,9567.46
95618,Davis,CA,9567.46
95823,Sacramento,CA,9567.46
95837,Sacramento,CA,9567.46
96108,Davis Creek,CA,9567.46
97733,Crescent,OR,9567.46
98670,Wahkiacus,WA,9567.46
98936,Moxee,WA,9567.46
98952,White Swan,WA,9567.46
93262,Sequoia National Park,CA,9567.46
95831,Sacramento,CA,9567.46
95948,Gridley,CA,9567.46
98942,Selah,WA,9567.46
93601,Ahwahnee,CA,9567.46
95624,Elk Grove,CA,9567.46
95693,Wilton,CA,9567.46
97040,Mosier,OR,9567.46
98901,Yakima,WA,9567.46
95828,Sacramento,CA,9567.46
95922,Camptonville,CA,9567.46
96061,Mill Creek,CA,9567.46
98628,Klickitat,WA,9567.46
93604,Bass Lake,CA,9567.46
93643,North Fork,CA,9567.46
95317,El Nido,CA,9567.46
95832,Sacramento,CA,9567.46
95961,Olivehurst,CA,9567.46
97736,Frenchglen,OR,9567.46
95917,Biggs,CA,9574.86
96040,Hat Creek,CA,9574.86
93420,Arroyo Grande,CA,9574.86
93445,Oceano,CA,9574.86
95341,Merced,CA,9574.86
95343,Merced,CA,9574.86
95758,Elk Grove,CA,9574.86
95612,Clarksburg,CA,9582.26
95616,Davis,CA,9582.26
95659,Nicolaus,CA,9582.26
95695,Woodland,CA,9582.26
95776,Woodland,CA,9582.26
95968,Palermo,CA,9582.26
93635,Los Banos,CA,9582.26
95903,Beale AFB,CA,9582.26
95916,Berry Creek,CA,9582.26
95932,Colusa,CA,9582.26
95965,Oroville,CA,9582.26
95966,Oroville,CA,9582.26
95757,Elk Grove,CA,9582.26
97031,Hood River,OR,9582.26
93433,Grover Beach,CA,9589.66
93449,Pismo Beach,CA,9589.66
93623,Fish Camp,CA,9589.66
98602,Appleton,WA,9589.66
98605,Bingen,WA,9589.66
93927,Greenfield,CA,9589.66
95340,Merced,CA,9589.66
95348,Merced,CA,9589.66
95674,Rio Oso,CA,9589.66
96006,Adin,CA,9589.66
98651,Underwood,WA,9589.66
98923,Cowiche,WA,9589.66
95981,Strawberry Valley,CA,9597.06
98672,White Salmon,WA,9597.06
98937,Naches,WA,9597.06
93620,Dos Palos,CA,9597.06
95930,Clipper Mills,CA,9597.06
95301,Atwater,CA,9604.46
95365,Planada,CA,9604.46
95388,Winton,CA,9604.46
95620,Dixon,CA,9604.46
97063,Tygh Valley,OR,9604.46
95615,Courtland,CA,9604.46
95632,Galt,CA,9604.46
98947,Tieton,WA,9604.46
95638,Herald,CA,9611.86
96016,Cassel,CA,9611.86
98619,Glenwood,WA,9611.86
97731,Chemult,OR,9611.86
95645,Knights Landing,CA,9619.26
93960,Soledad,CA,9619.26
95694,Winters,CA,9619.26
98635,Lyle,WA,9619.26
95334,Livingston,CA,9619.26
95627,Esparto,CA,9619.26
95970,Princeton,CA,9619.26
97041,Mount Hood Parkdale,OR,9619.26
97621,Beatty,OR,9619.26
95685,Sutter Creek,CA,9626.66
95690,Walnut Grove,CA,9626.66
96013,Burney,CA,9626.66
95303,Ballico,CA,9626.66
95338,Mariposa,CA,9626.66
95640,Ione,CA,9626.66
95920,Butte City,CA,9626.66
97037,Maupin,OR,9626.66
95607,Capay,CA,9641.46
95315,Delhi,CA,9641.46
95369,Snelling,CA,9641.46
95642,Jackson,CA,9641.46
95687,Vacaville,CA,9641.46
95242,Lodi,CA,9648.86
95688,Vacaville,CA,9648.86
95938,Durham,CA,9648.86
93402,Los Osos,CA,9648.86
95240,Lodi,CA,9648.86
95258,Woodbridge,CA,9648.86
95322,Gustine,CA,9648.86
95374,Stevinson,CA,9648.86
96088,Shingletown,CA,9648.86
96075,Paynes Creek,CA,9648.86
97014,Cascade Locks,OR,9648.86
95969,Paradise,CA,9656.26
96028,Fall River Mills,CA,9656.26
93926,Gonzales,CA,9656.26
95220,Acampo,CA,9656.26
95306,Catheys Valley,CA,9656.26
95345,Midpines,CA,9656.26
95382,Turlock,CA,9656.26
95926,Chico,CA,9656.26
95928,Chico,CA,9656.26
95943,Glenn,CA,9656.26
95954,Magalia,CA,9656.26
97624,Chiloquin,OR,9656.26
95237,Lockeford,CA,9656.26
95380,Turlock,CA,9656.26
95606,Brooks,CA,9656.26
97350,Idanha,OR,9656.26
96059,Manton,CA,9656.26
98648,Stevenson,WA,9656.26
98650,Trout Lake,WA,9656.26
94534,Fairfield,CA,9671.06
94535,Travis AFB,CA,9671.06
94585,Suisun City,CA,9671.06
95219,Stockton,CA,9671.06
95245,Mokelumne Hill,CA,9671.06
94512,Birds Landing,CA,9671.06
94533,Fairfield,CA,9671.06
95207,Stockton,CA,9671.06
95324,Hilmar,CA,9671.06
93925,Chualar,CA,9678.46
95043,Paicines,CA,9678.46
95912,Arbuckle,CA,9678.46
97342,Detroit,OR,9678.46
97639,Sprague River,OR,9678.46
98610,Carson,WA,9678.46
95209,Stockton,CA,9678.46
95328,Keyes,CA,9678.46
95329,La Grange,CA,9678.46
95360,Newman,CA,9678.46
95637,Guinda,CA,9678.46
95212,Stockton,CA,9685.86
95325,Hornitos,CA,9685.86
95202,Stockton,CA,9685.86
96101,Alturas,CA,9685.86
94503,American Canyon,CA,9693.26
95204,Stockton,CA,9693.26
95206,Stockton,CA,9693.26
95210,Stockton,CA,9693.26
95215,Stockton,CA,9693.26
95249,San Andreas,CA,9693.26
96056,McArthur,CA,9693.26
96065,Montgomery Creek,CA,9693.26
96096,Whitmore,CA,9693.26
95075,Tres Pinos,CA,9693.26
95203,Stockton,CA,9693.26
95205,Stockton,CA,9693.26
95232,Glencoe,CA,9693.26
95307,Ceres,CA,9693.26
95313,Crows Landing,CA,9693.26
97413,Blue River,OR,9693.26
94559,Napa,CA,9693.26
97623,Bonanza,OR,9700.66
97625,Dairy,OR,9700.66
94558,Napa,CA,9700.66
94571,Rio Vista,CA,9700.66
95326,Hughson,CA,9700.66
95942,Forest Ranch,CA,9700.66
95231,French Camp,CA,9708.06
95350,Modesto,CA,9708.06
95354,Modesto,CA,9708.06
95355,Modesto,CA,9708.06
95356,Modesto,CA,9708.06
95973,Chico,CA,9708.06
96062,Millville,CA,9708.06
93908,Salinas,CA,9708.06
95316,Denair,CA,9708.06
95323,Hickman,CA,9708.06
95357,Modesto,CA,9708.06
95358,Modesto,CA,9708.06
95987,Williams,CA,9708.06
93901,Salinas,CA,9715.46
93905,Salinas,CA,9715.46
93906,Salinas,CA,9715.46
94590,Vallejo,CA,9715.46
95351,Modesto,CA,9715.46
95363,Patterson,CA,9715.46
95386,Waterford,CA,9715.46
95641,Isleton,CA,9715.46
94592,Vallejo,CA,9715.46
95252,Valley Springs,CA,9715.46
95311,Coulterville,CA,9715.46
96073,Palo Cedro,CA,9715.46
94591,Vallejo,CA,9715.46
97463,Oakridge,OR,9715.46
98045,North Bend,WA,9715.46
94589,Vallejo,CA,9722.86
95361,Oakdale,CA,9722.86
97028,Government Camp,OR,9722.86
94525,Crockett,CA,9722.86
94599,Yountville,CA,9722.86
95023,Hollister,CA,9722.86
94510,Benicia,CA,9730.26
95246,Mountain Ranch,CA,9730.26
95368,Salida,CA,9730.26
98065,Snoqualmie,WA,9730.26
93924,Carmel Valley,CA,9730.26
95020,Gilroy,CA,9730.26
96002,Redding,CA,9730.26
97346,Gates,OR,9730.26
97492,Westfir,OR,9730.26
98684,Vancouver,WA,9730.26
94572,Rodeo,CA,9730.26
95222,Angels Camp,CA,9730.26
96055,Los Molinos,CA,9730.26
98671,Washougal,WA,9730.26
94547,Hercules,CA,9737.66
94553,Martinez,CA,9737.66
95012,Castroville,CA,9737.66
95045,San Juan Bautista,CA,9737.66
95236,Linden,CA,9737.66
95366,Ripon,CA,9737.66
97488,Vida,OR,9737.66
97601,Klamath Falls,OR,9737.66
94564,Pinole,CA,9737.66
95251,Vallecito,CA,9737.66
95367,Riverbank,CA,9737.66
97060,Troutdale,OR,9737.66
97360,Mill City,OR,9737.66
95320,Escalon,CA,9745.06
95389,Yosemite National Park,CA,9745.06
96015,Canby,CA,9745.06
97001,Antelope,OR,9745.06
98607,Camas,WA,9745.06
93933,Marina,CA,9745.06
94509,Antioch,CA,9745.06
94531,Antioch,CA,9745.06
94561,Oakley,CA,9745.06
96001,Redding,CA,9745.06
96035,Gerber,CA,9745.06
94518,Concord,CA,9752.46
94520,Concord,CA,9752.46
94803,El Sobrante,CA,9752.46
95039,Moss Landing,CA,9752.46
95046,San Martin,CA,9752.46
97049,Rhododendron,OR,9752.46
98024,Fall City,WA,9752.46
95247,Murphys,CA,9752.46
95337,Manteca,CA,9752.46
96069,Oak Run,CA,9752.46
97230,Portland,OR,9752.46
97603,Klamath Falls,OR,9752.46
97632,Malin,OR,9752.46
98075,Sammamish,WA,9759.86
94806,San Pablo,CA,9752.46
95336,Manteca,CA,9752.46
95385,Vernalis,CA,9752.46
95476,Sonoma,CA,9752.46
97030,Gresham,OR,9752.46
93940,Monterey,CA,9759.86
94805,Richmond,CA,9759.86
96003,Redding,CA,9759.86
96019,Shasta Lake,CA,9759.86
97220,Portland,OR,9759.86
97711,Ashwood,OR,9759.86
98029,Issaquah,WA,9759.86
98053,Redmond,WA,9759.86
98251,Gold Bar,WA,9759.86
93943,Monterey,CA,9759.86
94523,Pleasant Hill,CA,9759.86
94801,Richmond,CA,9759.86
94804,Richmond,CA,9759.86
95037,Morgan Hill,CA,9759.86
96008,Bella Vista,CA,9759.86
97024,Fairview,OR,9759.86
97067,Welches,OR,9759.86
97233,Portland,OR,9759.86
98014,Carnation,WA,9759.86
98059,Renton,WA,9759.86
98682,Vancouver,WA,9759.86
94530,El Cerrito,CA,9774.66
94596,Walnut Creek,CA,9774.66
94597,Walnut Creek,CA,9774.66
96057,McCloud,CA,9774.66
98027,Issaquah,WA,9774.66
93955,Seaside,CA,9774.66
94517,Clayton,CA,9774.66
94598,Walnut Creek,CA,9774.66
94850,Richmond,CA,9774.66
94949,Novato,CA,9774.66
95230,Farmington,CA,9774.66
97011,Brightwood,OR,9774.66
97019,Corbett,OR,9774.66
98058,Renton,WA,9774.66
94549,Lafayette,CA,9782.06
94595,Walnut Creek,CA,9782.06
94706,Albany,CA,9782.06
97009,Boring,OR,9782.06
97080,Gresham,OR,9782.06
97086,Happy Valley,OR,9782.06
97216,Portland,OR,9782.06
97633,Merrill,OR,9782.06
98006,Bellevue,WA,9782.06
94565,Pittsburg,CA,9782.06
94707,Berkeley,CA,9782.06
95004,Aromas,CA,9782.06
97213,Portland,OR,9782.06
97218,Portland,OR,9782.06
98008,Bellevue,WA,9782.06
98038,Maple Valley,WA,9782.06
97250,Beaverton,OR,9782.06
93907,Salinas,CA,9782.06
93923,Carmel,CA,9782.06
93953,Pebble Beach,CA,9782.06
94507,Alamo,CA,9782.06
94708,Berkeley,CA,9782.06
94710,Berkeley,CA,9782.06
94945,Novato,CA,9782.06
94947,Novato,CA,9782.06
95330,Lathrop,CA,9782.06
97232,Portland,OR,9782.06
97236,Portland,OR,9782.06
97627,Keno,OR,9782.06
98051,Ravensdale,WA,9782.06
94519,Concord,CA,9789.46
94556,Moraga,CA,9789.46
94563,Orinda,CA,9789.46
94574,Saint Helena,CA,9789.46
94702,Berkeley,CA,9789.46
94952,Petaluma,CA,9789.46
94999,Petaluma,CA,9789.46
95442,Glen Ellen,CA,9789.46
96047,Igo,CA,9789.46
97266,Portland,OR,9789.46
97489,Walterville,OR,9789.46
98007,Bellevue,WA,9789.46
98042,Kent,WA,9789.46
93950,Pacific Grove,CA,9789.46
94526,Danville,CA,9789.46
